31580688;1387
89817868;12668
68756085;543
05216483;547
73645807;555
84989118;539
01528183;565
76494251;616
02463905;677
28284305;661
47478753;632
02710959;554
64139809;722
31939292;609
35376312;751
57286743;718
00684834;675
59142012;753
03355537;607
00040820;636
72443291;556
26778341;599
91892305;678
59405452;669
17337262;630
10006087;665
24109328;642
25934442;646
49996710;580
18089334;522
51776899;618
67087944;592
81224296;529
10354976;720
04257281;647
82000059;577
89563338;710
04366714;555
56244025;640
26480960;598
78119847;773
39117363;610
93433280;736
13310619;727
33364222;725
15093127;796
62465216;752
89147880;746
73516407;721
86122410;724
49173953;708
09091534;694
50708411;787
57469087;741
91957736;772
53608595;710
35076298;782
24344479;727
13460734;800
07070786;731
03757966;748
41516586;940
31924558;705
64047752;717
36222569;755
60408962;733
56638355;815
73016558;729
89396894;810
43116774;744
63543157;781
79968508;726
42076480;725
61168365;762
96652422;754
09282309;753
02282010;741
39997699;755
55852330;740
18213863;768
27129116;738
74536597;755
86177269;733
11021895;766
65351030;785
38731856;741
90191563;724
86893306;713
01906800;736
53054230;743
56893401;819
49755973;763
09953450;732
43248437;715
74775785;650
44466635;795
95507529;703
55966475;677
37015084;743
01155791;678
88057697;760
17296360;6840
62373704;582
55202150;658
60852779;1112
72817780;668
19651492;708
39704005;646
41588661;659
48772191;653
73434174;654
58955969;718
39265356;741
27143473;620
75710021;625
15215363;640
79141394;720
47209421;625
43221173;596
06413235;675
73059559;626
93395432;1694
59130986;14965
41876972;692
16331150;757
53598568;595
59653560;653
74779345;608
01164470;576
30066129;699
64342618;628
27090421;677
68879732;679
56554218;690
49264821;730
49683753;675
59163654;837
40189059;2186
52297760;729
29211456;726
25138095;652
88705422;715
03313882;735
54863261;673
38835518;694
53451111;674
10882058;880
63089367;1171
59167978;659
19839363;596
99718158;615
92991110;589
01198246;608
69910269;675
78272298;721
85424381;724
56634207;604
24873607;668
81703783;1041
56689207;1038
92347692;630
98000286;630
14692451;649
41669248;611
82409747;601
43711275;638
71715249;720
00649628;731
83467193;658
00033668;698
09327708;649
62288849;703
08952332;632
72912706;731
54867104;689
79618530;554
78301653;640
13370689;586
46754518;739
99144007;586
97470681;682
97387926;516
31910039;633
93155575;626
46077537;711
33457570;753
29208973;913
29547053;1115
77465044;705
09349844;611
01258026;620
60161244;650
72934335;698
47989108;640
97362735;660
22381888;549
70126118;622
12674450;615
30124863;605
59804764;596
44437497;666
24170789;611
28214883;645
21225811;619
73395409;642
11479645;627
29896216;585
91069824;525
71654482;595
85079020;608
39134756;645
44806255;674
66120195;672
08875452;704
11945881;643
44384680;660
91143828;743
33706979;702
81941025;754
08458555;755
19850976;707
23505292;645
63813230;674
75652647;798
32224793;623
81110320;706
69347694;709
51433456;720
85656910;708
81459838;669
59612853;691
86747189;697
30203542;689
70240030;705
86224368;621
30162600;677
92290043;703
50399144;872
88585136;15903
88528646;720
36217662;701
43730632;753
72875964;682
98309713;732
68667946;815
92048589;774
39437243;995
19974448;1190
09538342;4717
80520776;807
46195284;977
33589921;4170
41093207;734
42550825;736
82570408;717
36992418;585
40741953;680
93257583;733
06399177;651
67208236;691
66434831;658
43486082;711
99803311;642
15362691;706
66281805;685
44779378;653
27213838;627
42479588;1048
33903367;673
11362509;694
21209901;639
18172712;770
43545482;3549
71309939;685
37999974;716
62584268;691
19064209;609
10888741;719
82238518;642
96475870;588
83306583;722
38040342;757
07365456;753
04810607;738
88256305;680
41958433;698
83026471;749
23555840;707
74241426;636
55974965;733
28550739;673
08514448;651
69411175;689
32323614;711
32304124;750
27451242;645
86916904;694
35566910;729
19865746;697
67105238;714
62803178;652
75771157;655
64246235;704
10695847;708
64342664;699
57984455;706
68577003;730
36464935;660
74600019;688
03170582;699
91403058;674
45173764;675
23660719;703
22272065;671
76413541;716
77349962;764
47071265;674
44267221;664
34967266;720
91142149;658
08720862;650
53805299;723
39795077;705
48009400;654
51242784;802
13125677;724
67338821;627
89107595;619
59229459;696
67570155;652
99205176;671
49463751;718
56651687;723
50263901;682
80386590;718
60899464;727
52572052;671
62365479;688
57307344;748
45099615;720
13236571;745
31732053;712
86553411;791
89945685;743
14700198;678
07132888;766
24406078;726
30248928;706
78012992;742
40688753;691
52774217;639
14713712;703
63921396;674
01601732;698
36333150;772
88861948;685
66629858;717
95274897;684
39333258;666
50433552;740
21731503;635
73419598;599
25942641;616
09151620;729
28423601;800
96103102;672
91119933;779
27205210;676
13254847;722
82250936;617
38154098;743
35659018;615
33508867;661
64117922;662
14091786;654
33439452;704
37197404;741
45339294;735
10071826;779
10944239;747
98065878;768
84550627;656
68875982;723
77811422;756
64516831;658
94529907;683
36171480;704
72014986;725
76233375;644
71865861;669
56160139;753
12756247;718
66073624;700
43282567;672
58676885;706
43369860;676
94981613;535
18204475;688
67954516;568
78232025;563
53627245;590
41386819;694
30386034;718
14294052;647
35702216;725
62017986;697
28416160;706
46066676;675
98583134;724
06411178;730
55265762;649
57021703;799
60238127;721
63472899;714
98834045;738
27263475;752
11541579;716
77301022;693
72534810;718
20022547;744
51207938;693
60810344;645
81093214;716
41263681;756
86715825;696
22702028;711
87369692;731
28356251;775
07939651;797
10112016;625
16254295;655
74181164;800
75697584;1037
84559643;688
09294121;763
53855571;744
62514231;717
92604152;727
64768279;740
97155375;694
75019051;736
55348551;742
27568382;5601
61809206;712
78044998;799
92290552;687
41945189;762
43826088;757
33988964;720
12099056;710
78758951;710
19472417;648
99333098;653
92728109;682
15382411;770
86879319;656
58903280;705
88873800;680
99866349;819
12513028;667
85086132;668
36484328;702
80452395;710
44060762;665
37172908;651
63316960;623
83176199;673
29768787;608
62188434;619
00207360;766
18284550;562
81984638;726
82061702;557
14204205;633
01869442;639
24086343;589
37276337;589
40337682;520
43395294;585
34094360;575
18645673;643
31241009;670
44671564;526
65054192;670
27396305;683
40508879;747
84776628;711
77582791;701
23364548;779
92503313;675
46543132;718
43704927;680
48220137;685
52745450;703
87255028;754
04001138;582
27955017;636
60711304;675
03158879;763
66228072;754
23251640;573
16432111;693
32757336;680
26658939;697
75672422;725
50912803;673
61760342;693
50975801;745
83689425;769
11467675;738
56637243;721
19274183;878
15395770;828
43850797;676
97566130;606
75193721;729
00755319;724
21786147;711
31364619;687
92201556;720
73611844;815
15756359;681
39397655;612
76376611;743
01725461;719
20460578;731
85108987;798
28636758;700
30178471;685
98489971;758
07881571;730
48608216;727
76291931;732
77295000;715
30147517;726
73667804;715
97805196;638
59490062;550
98050487;741
80000731;683
13773199;689
94447764;690
32134596;656
53048762;747
82656479;659
16407200;703
28171064;745
40842003;662
45927484;698
33241681;721
25712208;631
80592150;599
82099191;636
38355924;690
57217439;709
27021675;609
84954746;751
81421331;720
87666487;725
69204643;699
29567256;763
80660209;793
67774526;801
49217881;642
72497561;635
22330083;741
87852770;670
48362681;657
03761690;679
60021563;699
62323275;654
12955058;754
49203627;761
72914877;785
20714489;910
10901079;660
73438207;713
31720836;1538
87737303;657
10578418;685
30792352;935
75384796;2013
98067507;717
58803327;707
59259990;646
72477990;723
96165610;731
92376364;809
48565413;665
45147278;704
33792188;668
13400776;747
04175303;745
37865279;753
92683916;847
05028303;759
74202638;942
74500334;2968
98614662;534
56092968;643
41632159;696
13997670;648
75800060;674
51793907;735
08238088;684
09900212;501
03774125;571
43377099;525
09593659;642
44334012;606
60655969;553
65899306;601
79583313;712
22612527;5252
62456299;693
51312561;646
16761245;520
20173930;619
24063529;480
46541593;719
11843896;572
54907065;619
21268215;666
63262376;623
09663668;612
69013759;584
93853663;607
85741717;591
03882958;934
26245582;997
69508318;614
30472540;568
14467880;606
94882226;605
81337593;555
78819671;559
17095531;585
12569988;580
97743568;600
40356840;720
96139735;1925
16754907;624
47580307;604
42742374;528
43508195;571
81037855;462
39422939;437
59296375;479
96997532;458
16803864;491
35285194;488
27725294;486
54053955;1131
70471019;461
99401394;481
92505751;457
02064004;515
26486114;456
73731513;501
38901539;506
68813294;510
53195711;446
75504189;473
93708216;564
82912305;512
54440650;470
21890518;543
30172437;446
99820574;531
01278244;458
50995743;499
26216931;484
55912190;482
49041113;508
85584838;518
42047290;537
61509730;466
93155677;443
97546889;502
00740835;532
55491461;534
39259396;500
14484059;462
81339172;485
19658481;455
95303880;442
67173780;600
39839123;473
33655446;521
85587927;509
84223435;469
64971904;462
79956911;471
57490897;451
81210245;455
00294083;538
95774748;473
19756857;482
58731856;464
02751474;459
18466420;458
91697450;1301
84244818;475
55241324;560
48901713;578
04919454;540
98918255;556
19304989;573
52418640;482
98916707;488
83847327;519
50145283;521
90799815;521
09564142;516
26173561;466
21892535;493
40743736;539
01657154;472
37226109;463
77309059;502
75020465;498
50370961;510
32800579;502
69449742;519
84237865;462
49361835;481
17599126;473
16766270;512
62493449;562
82538006;546
52192149;475
48181597;516
34263229;481
60806937;452
46193636;488
14848771;586
73479248;500
91779935;516
70909004;473
40778835;516
82075643;444
40843433;542
73083135;557
04919528;483
40595861;535
71040060;516
54476469;520
18275936;517
12327135;485
58792193;486
18345457;470
19856306;521
03341824;488
22875349;492
54438342;527
50228321;486
39323969;488
63855358;465
19521821;521
64560710;547
91660335;522
90286627;521
98102345;818
04893167;468
37131296;529
46740775;503
50689520;560
89504377;509
52791849;525
61111528;478
48041434;529
70331170;461
11288053;535
21778739;504
73650825;451
36001737;2137
57843323;500
61219045;509
27339385;473
78889425;532
89043322;510
76962715;601
11077457;542
06608406;655
78211777;5178
99696520;594
28927427;515
34540422;582
93654303;546
74060304;484
55768476;512
16272313;598
10695364;631
52581587;646
84447708;586
30193270;2239
52230519;541
27177662;559
76376940;506
74355704;520
85821177;560
96174592;647
35828285;496
37120288;512
60831354;565
70747061;633
67805659;622
62294788;597
28984734;544
47135998;547
37920467;540
86631687;526
66384909;506
26760950;553
06753941;599
04902274;674
06294390;516
37430651;553
80598239;577
57586113;595
99493900;603
48665312;528
73509850;589
41318868;542
70139509;525
15200015;730
73669674;452
98291688;589
89492668;576
04343682;554
55750365;665
32879426;637
63035677;557
89950396;520
11614955;522
49666087;543
49796058;566
11895166;546
93889121;524
35195564;599
64253436;525
18178802;564
54363398;586
11612108;616
92965934;636
88161615;525
27930538;510
15672658;547
79580527;527
07890151;634
94902693;715
71095961;535
58544055;521
22808463;666
45458240;542
72929419;534
48422091;509
20038376;544
59604054;547
48882711;487
17288705;498
85877239;515
74652145;497
34257873;699
35762629;654
17651371;626
27831639;660
94881942;578
36385091;615
81997547;562
70443216;573
85751619;712
02243378;876
10863952;686
95202370;780
71160968;682
24352338;868
42260772;715
17617239;1208
28425616;785
86532431;821
41167741;616
63331272;714
14569734;649
51351246;815
27781174;773
74532232;723
75966163;660
35933436;654
70697171;609
40750759;745
99375630;997
44840082;737
73964249;701
87417937;663
72283195;892
97364660;920
63306497;682
27866855;741
18478054;724
38918457;686
63330338;582
66823368;610
85793612;670
63719697;784
73476452;648
84812808;1040
99857628;942
61197700;899
62061829;735
97128565;755
39746117;705
81111031;695
43873498;669
57443124;628
63536009;1043
15294957;764
05781582;658
50249470;783
03695824;705
08398017;770
76747046;868
53513285;776
58501315;747
84023370;594
53133545;595
22438940;699
46779566;748
81888533;998
63797786;674
04397164;823
22990505;677
78153704;664
02216923;703
48307952;680
84873825;1076
04775543;910
32722030;695
60766182;627
87916016;777
68753775;642
69737942;598
48218509;677
83927018;597
10493241;764
81120207;596
95479028;662
56455283;630
59272193;759
20483272;719
92010683;707
16586754;717
51880018;759
22022785;715
96639251;5865
73396345;792
18555169;665
34662357;712
81566194;718
43757826;682
16875510;629
70845711;689
53876935;649
30200045;610
90571256;698
09983839;679
96185088;556
04291138;578
52694532;551
10835134;525
66916442;545
37194155;521
67744089;532
35758283;499
83530774;580
34224736;570
22152974;561
41472150;560
04552474;493
49584604;538
13734299;531
58309268;544
50841611;653
54768913;605
86605120;665
47880951;556
81298746;532
89186403;541
67500539;500
34806272;515
45615967;557
77445083;522
43428169;537
01127598;485
07489773;583
32053865;734
45172893;746
93121589;662
66857613;622
08158893;604
25418679;559
12671706;907
69377197;531
06484182;632
77539024;577
00800798;573
13386302;580
50158435;545
58522835;568
36656662;560
50004009;593
34859837;599
13178984;548
08744067;617
17031971;557
06086950;639
59266489;601
92201796;592
85163868;584
10682568;574
55390820;615
33538865;614
