70334081;9;No Encontrado
67734766;5;No Encontrado
24044547;4;No Encontrado
87784079;4;No Encontrado
14243680;4;No Encontrado
84152827;4;No Encontrado
36639489;4;No Encontrado
21376372;3;No Encontrado
91300293;4;No Encontrado
70373671;4;No Encontrado
21894086;4;No Encontrado
14774674;5;No Encontrado
37110881;5;ENCONTRADO
24313537;5;No Encontrado
59767302;3;ENCONTRADO
71531691;3;ENCONTRADO
65493659;4;No Encontrado
02941148;4;No Encontrado
88325629;4;No Encontrado
96724497;3;ENCONTRADO
96101907;4;No Encontrado
44575587;4;No Encontrado
42938533;4;No Encontrado
84288896;4;ENCONTRADO
52791849;4;ENCONTRADO
96512247;4;No Encontrado
08363023;4;ENCONTRADO
11050395;4;No Encontrado
01211740;4;No Encontrado
22491589;4;ENCONTRADO
76075826;3;ENCONTRADO
77537791;3;ENCONTRADO
41742992;4;No Encontrado
64603176;3;No Encontrado
32583096;4;No Encontrado
02270110;4;No Encontrado
90000100;4;ENCONTRADO
23007747;3;No Encontrado
98892877;4;No Encontrado
62887011;4;No Encontrado
20041425;5;No Encontrado
44433755;4;No Encontrado
11406316;5;No Encontrado
14484059;3;ENCONTRADO
73621328;3;ENCONTRADO
69277154;4;No Encontrado
37482486;3;No Encontrado
94998285;4;No Encontrado
52923784;3;ENCONTRADO
61037558;4;No Encontrado
38607794;3;ENCONTRADO
41534713;3;No Encontrado
54896489;4;No Encontrado
93691811;4;No Encontrado
54554529;4;No Encontrado
96046739;3;ENCONTRADO
09001355;5;No Encontrado
27515182;4;No Encontrado
57325337;3;ENCONTRADO
54409958;4;ENCONTRADO
80298633;4;No Encontrado
62995603;4;No Encontrado
68640475;5;No Encontrado
75305054;5;No Encontrado
37757110;4;No Encontrado
88846731;4;No Encontrado
75028843;4;No Encontrado
04697460;3;ENCONTRADO
83380383;4;No Encontrado
56047954;4;No Encontrado
23593737;5;No Encontrado
76125542;3;No Encontrado
83668143;5;No Encontrado
20770535;4;No Encontrado
57435841;4;No Encontrado
43770222;6;No Encontrado
94037549;6;No Encontrado
90596472;4;No Encontrado
64676373;4;No Encontrado
03592352;4;No Encontrado
05806189;4;No Encontrado
34028499;5;No Encontrado
93602639;4;No Encontrado
98657281;3;ENCONTRADO
35680151;4;ENCONTRADO
98792004;4;No Encontrado
23018259;4;ENCONTRADO
83153666;4;ENCONTRADO
74657386;5;No Encontrado
97625452;4;No Encontrado
35287247;4;No Encontrado
43194207;4;ENCONTRADO
71930533;5;No Encontrado
75861310;4;No Encontrado
36165721;4;No Encontrado
81729551;4;ENCONTRADO
68339966;4;No Encontrado
15768619;4;ENCONTRADO
32579182;4;No Encontrado
12361969;3;ENCONTRADO
57413248;5;No Encontrado
07091123;3;ENCONTRADO
83952782;4;No Encontrado
74474376;4;No Encontrado
58327634;3;ENCONTRADO
57834543;5;No Encontrado
73705280;3;No Encontrado
66092206;5;No Encontrado
18354001;3;ENCONTRADO
89087971;4;No Encontrado
01583095;4;No Encontrado
09888139;5;No Encontrado
22227927;4;No Encontrado
41916168;4;No Encontrado
93314537;4;ENCONTRADO
69613655;4;No Encontrado
84438168;4;No Encontrado
53349009;4;No Encontrado
44133835;5;No Encontrado
19168101;4;No Encontrado
37731244;4;No Encontrado
04713384;4;No Encontrado
45568858;4;No Encontrado
29283700;4;No Encontrado
80949483;5;No Encontrado
84069438;4;No Encontrado
12665508;4;No Encontrado
61913262;3;ENCONTRADO
42646082;4;No Encontrado
85177074;5;No Encontrado
85163868;5;ENCONTRADO
76839890;4;No Encontrado
95153301;4;No Encontrado
98338935;4;ENCONTRADO
08830539;4;No Encontrado
54939790;3;ENCONTRADO
77253590;4;No Encontrado
42829090;4;ENCONTRADO
69691079;4;No Encontrado
84091581;4;No Encontrado
76475723;3;ENCONTRADO
82857313;4;No Encontrado
27546597;4;No Encontrado
72649937;4;No Encontrado
59412451;4;No Encontrado
72851783;4;No Encontrado
62767517;3;ENCONTRADO
72694285;4;No Encontrado
69216903;3;ENCONTRADO
72802418;4;No Encontrado
48806385;4;No Encontrado
01854079;4;No Encontrado
94683394;5;No Encontrado
45364152;5;ENCONTRADO
95439271;4;No Encontrado
20544001;5;No Encontrado
76254597;4;No Encontrado
89842929;5;No Encontrado
50002714;3;No Encontrado
11331888;3;No Encontrado
29206389;4;No Encontrado
61975723;4;No Encontrado
79375899;3;ENCONTRADO
16712143;4;No Encontrado
95021091;4;No Encontrado
26252656;4;No Encontrado
53417634;5;No Encontrado
79985231;4;No Encontrado
47709620;4;No Encontrado
80604548;4;No Encontrado
14227580;4;No Encontrado
31947222;4;ENCONTRADO
98786336;4;No Encontrado
54159244;4;No Encontrado
03027585;4;ENCONTRADO
84768636;4;No Encontrado
75336205;3;ENCONTRADO
64821739;4;ENCONTRADO
74657582;4;No Encontrado
33307254;4;No Encontrado
60831354;4;ENCONTRADO
43082066;3;ENCONTRADO
78351732;4;No Encontrado
49615488;4;No Encontrado
05667372;4;No Encontrado
55809926;4;No Encontrado
40760181;3;ENCONTRADO
70737650;4;No Encontrado
71022623;4;ENCONTRADO
77703154;3;No Encontrado
65146429;4;No Encontrado
61425562;4;No Encontrado
41252461;4;ENCONTRADO
15211598;4;No Encontrado
14286824;4;No Encontrado
38332365;5;No Encontrado
32835388;5;No Encontrado
18923017;4;No Encontrado
08365925;4;No Encontrado
91915585;6;No Encontrado
93691197;5;ENCONTRADO
03405111;4;No Encontrado
61317407;4;ENCONTRADO
58530750;4;No Encontrado
30624242;4;ENCONTRADO
88134837;3;ENCONTRADO
32838874;4;No Encontrado
86002516;4;No Encontrado
35652659;4;No Encontrado
69084123;3;No Encontrado
23341747;4;No Encontrado
13077885;4;ENCONTRADO
27803732;3;ENCONTRADO
13563316;4;No Encontrado
38357891;4;No Encontrado
01461552;4;No Encontrado
20071740;4;No Encontrado
71803538;4;ENCONTRADO
15025078;3;ENCONTRADO
50693205;4;ENCONTRADO
20342745;4;No Encontrado
30058536;4;No Encontrado
14427357;3;ENCONTRADO
07441629;4;No Encontrado
96088575;4;ENCONTRADO
