70334081;8878747;No Encontrado
67734766;7011657;No Encontrado
24044547;5219637;No Encontrado
87784079;5861503;No Encontrado
14243680;4177687;No Encontrado
84152827;4127387;No Encontrado
36639489;3786760;No Encontrado
21376372;3927335;No Encontrado
91300293;3995614;No Encontrado
70373671;3802492;No Encontrado
21894086;3868805;No Encontrado
14774674;3775840;No Encontrado
37110881;3742253;ENCONTRADO
24313537;3839259;No Encontrado
59767302;3189144;ENCONTRADO
71531691;3301759;ENCONTRADO
65493659;5736964;No Encontrado
02941148;4301224;No Encontrado
88325629;3812478;No Encontrado
96724497;3303231;ENCONTRADO
96101907;3809804;No Encontrado
44575587;3688802;No Encontrado
42938533;3673896;No Encontrado
84288896;3056162;ENCONTRADO
52791849;3606575;ENCONTRADO
96512247;3872410;No Encontrado
08363023;3547514;ENCONTRADO
11050395;3710825;No Encontrado
01211740;3877694;No Encontrado
22491589;3609021;ENCONTRADO
76075826;3405454;ENCONTRADO
77537791;3138474;ENCONTRADO
41742992;3618587;No Encontrado
64603176;3672410;No Encontrado
32583096;3917000;No Encontrado
02270110;3729886;No Encontrado
90000100;3491806;ENCONTRADO
23007747;3759324;No Encontrado
98892877;4018966;No Encontrado
62887011;3844663;No Encontrado
20041425;3689866;No Encontrado
44433755;3673503;No Encontrado
11406316;3718625;No Encontrado
14484059;3885019;ENCONTRADO
73621328;3144205;ENCONTRADO
69277154;3639458;No Encontrado
37482486;3659876;No Encontrado
94998285;3682563;No Encontrado
52923784;3196993;ENCONTRADO
61037558;3628282;No Encontrado
38607794;3405981;ENCONTRADO
41534713;3756316;No Encontrado
54896489;3836483;No Encontrado
93691811;3720153;No Encontrado
54554529;3652559;No Encontrado
96046739;3369640;ENCONTRADO
09001355;3703719;No Encontrado
27515182;3882679;No Encontrado
57325337;3346515;ENCONTRADO
54409958;3449540;ENCONTRADO
80298633;3704631;No Encontrado
62995603;3777713;No Encontrado
68640475;3812914;No Encontrado
75305054;3705451;No Encontrado
37757110;3672147;No Encontrado
88846731;3643840;No Encontrado
75028843;3829389;No Encontrado
04697460;3030450;ENCONTRADO
83380383;3629121;No Encontrado
56047954;3657166;No Encontrado
23593737;3666613;No Encontrado
76125542;3823539;No Encontrado
83668143;3924460;No Encontrado
20770535;3768330;No Encontrado
57435841;3700968;No Encontrado
43770222;3934051;No Encontrado
94037549;3689941;No Encontrado
90596472;3666210;No Encontrado
64676373;3686494;No Encontrado
03592352;3757051;No Encontrado
05806189;3771597;No Encontrado
34028499;3674429;No Encontrado
93602639;3680612;No Encontrado
98657281;3281427;ENCONTRADO
35680151;3802463;ENCONTRADO
98792004;4084974;No Encontrado
23018259;3594804;ENCONTRADO
83153666;3616401;ENCONTRADO
74657386;3612406;No Encontrado
97625452;3696685;No Encontrado
35287247;3589521;No Encontrado
