41734779;196869966;No Encontrado
16281914;188587724;No Encontrado
82318889;185953592;No Encontrado
50194784;198653785;No Encontrado
86896193;188600940;No Encontrado
56455326;197200355;No Encontrado
44342184;166971454;ENCONTRADO
68462632;195058665;No Encontrado
38504335;193775469;No Encontrado
93794684;108909;ENCONTRADO
31239568;200837422;No Encontrado
41318868;62986;ENCONTRADO
65613901;200338370;No Encontrado
29704200;205886;ENCONTRADO
41774789;339729;ENCONTRADO
52807270;407806;ENCONTRADO
56907171;205689759;No Encontrado
43256416;693697;ENCONTRADO
81835121;198192143;No Encontrado
16057016;184882812;No Encontrado
19096055;197477435;No Encontrado
59262933;668273;ENCONTRADO
86863041;200855877;No Encontrado
16567423;180264;ENCONTRADO
97319720;201582297;No Encontrado
87446696;191935864;No Encontrado
45789949;194020476;No Encontrado
13461788;188232942;No Encontrado
06002593;465054;ENCONTRADO
04553504;185814967;No Encontrado
76588272;194094619;No Encontrado
58990569;198722157;No Encontrado
92353632;194108166;No Encontrado
64740038;134309;ENCONTRADO
41995861;240456;ENCONTRADO
14367327;473341;ENCONTRADO
41487111;188422048;No Encontrado
40688753;9960;ENCONTRADO
62061059;121193;ENCONTRADO
90965417;188243049;No Encontrado
93107040;188800670;No Encontrado
02720619;464906;ENCONTRADO
02158541;204222483;No Encontrado
59220044;200055226;No Encontrado
55376497;199872902;No Encontrado
31519809;204044785;No Encontrado
45546153;680962;ENCONTRADO
74462780;199573634;No Encontrado
68718757;216984865;No Encontrado
31955683;200936568;No Encontrado
50490618;271723;ENCONTRADO
66282908;476552;ENCONTRADO
61172962;198264994;No Encontrado
08476935;711654;ENCONTRADO
17958409;197112694;No Encontrado
55266229;196304374;No Encontrado
60606404;185684408;No Encontrado
62114559;191386445;No Encontrado
71477314;440012;ENCONTRADO
56698832;38391;ENCONTRADO
68055442;264987;ENCONTRADO
30737246;185302557;No Encontrado
17862075;194886877;No Encontrado
28497962;554229;ENCONTRADO
17478146;202240546;No Encontrado
47450522;189928381;No Encontrado
90095616;197954367;No Encontrado
73587945;477135;ENCONTRADO
41740295;197574530;No Encontrado
59676535;94965;ENCONTRADO
80188319;298474;ENCONTRADO
14062837;193906226;No Encontrado
05601409;188757262;No Encontrado
90313359;113839;ENCONTRADO
28065812;192442253;No Encontrado
95358744;512117;ENCONTRADO
33035482;184723925;No Encontrado
56813406;550712;ENCONTRADO
23522609;159115;ENCONTRADO
07928184;195539556;No Encontrado
79459598;206554184;No Encontrado
41040478;207358585;No Encontrado
98995782;661589;ENCONTRADO
12669316;193008473;No Encontrado
45562306;502799;ENCONTRADO
25543303;198323813;No Encontrado
90870333;192007710;No Encontrado
92213484;970040;ENCONTRADO
51957365;199350689;No Encontrado
03697669;317447;ENCONTRADO
84669642;333005;ENCONTRADO
91328664;519315;ENCONTRADO
53849688;207717637;No Encontrado
98794707;200185790;No Encontrado
85847598;586165;ENCONTRADO
93215972;186880749;No Encontrado
19927797;194460401;No Encontrado
27930538;50833;ENCONTRADO
37215568;572564;ENCONTRADO
78957458;205666369;No Encontrado
66165369;708355;ENCONTRADO
27830757;201569544;No Encontrado
97544809;185697449;No Encontrado
03071528;202230214;No Encontrado
71217744;619116;ENCONTRADO
15873916;195461453;No Encontrado
34209505;151289;ENCONTRADO
55171217;203264467;No Encontrado
55717624;216114533;No Encontrado
19545709;192743477;No Encontrado
37261801;605913;ENCONTRADO
57874529;188808312;No Encontrado
57935439;196383075;No Encontrado
08262379;193993375;No Encontrado
80027378;187201301;No Encontrado
60503495;195950557;No Encontrado
24980561;200056791;No Encontrado
16156921;219141;ENCONTRADO
49715885;33650360;ENCONTRADO
97009455;200139930;No Encontrado
62197196;195256566;No Encontrado
21250304;374627;ENCONTRADO
70366043;199088623;No Encontrado
86320584;497963;ENCONTRADO
84948776;189021962;No Encontrado
62098216;189678148;No Encontrado
94709541;186939744;No Encontrado
97731969;200440020;No Encontrado
35197753;196636476;No Encontrado
64885358;202704846;No Encontrado
46574722;52261418;ENCONTRADO
93004909;193472595;No Encontrado
63991282;185733901;No Encontrado
22259739;188421252;No Encontrado
79533440;193504174;No Encontrado
93872049;205395189;No Encontrado
01552026;204236042;No Encontrado
81715845;187940586;No Encontrado
45164047;190902203;No Encontrado
99447081;329210;ENCONTRADO
06942630;194016128;No Encontrado
88193288;205598374;No Encontrado
10428675;200280690;No Encontrado
83530009;201580541;No Encontrado
42396367;194227177;No Encontrado
81584345;201947216;No Encontrado
36572967;194882921;No Encontrado
53008663;199837264;No Encontrado
50214683;199987803;No Encontrado
43309018;191861188;No Encontrado
88787571;192775127;No Encontrado
57512410;201425218;No Encontrado
43943848;469410;ENCONTRADO
71195375;395117;ENCONTRADO
16659695;356774;ENCONTRADO
03781196;191175280;No Encontrado
73488124;186874099;No Encontrado
01127724;195150334;No Encontrado
13718720;202847639;No Encontrado
07103295;195682415;No Encontrado
65729138;528993;ENCONTRADO
29805945;192444568;No Encontrado
13246783;192235158;No Encontrado
34058113;628647;ENCONTRADO
16587960;188243819;No Encontrado
31037834;194408591;No Encontrado
53459336;192377884;No Encontrado
48059312;193781771;No Encontrado
25499167;196776349;No Encontrado
54685197;7622756;ENCONTRADO
54245377;188408116;No Encontrado
46798094;197842142;No Encontrado
70028193;284485;ENCONTRADO
47323552;203893963;No Encontrado
97425955;203550932;No Encontrado
49051175;197574202;No Encontrado
76147140;205175082;No Encontrado
08950297;192296099;No Encontrado
57350550;449036;ENCONTRADO
22144984;200665878;No Encontrado
95453466;174236;ENCONTRADO
76977884;198683031;No Encontrado
56353531;191884432;No Encontrado
43365464;184644880;No Encontrado
91689228;192621419;No Encontrado
14417688;591979;ENCONTRADO
15715235;201341591;No Encontrado
66050409;188631823;No Encontrado
19553288;194952850;No Encontrado
95162325;185651810;No Encontrado
17497500;206471846;No Encontrado
98958621;427491;ENCONTRADO
46119059;204867556;No Encontrado
45154799;199295182;No Encontrado
30966364;409187;ENCONTRADO
52136952;192869567;No Encontrado
25852742;216234;ENCONTRADO
17613288;207656579;No Encontrado
76559073;209300998;No Encontrado
43845279;196322574;No Encontrado
16229352;200141396;No Encontrado
83732477;195867340;No Encontrado
70535934;24953;ENCONTRADO
33177700;155194;ENCONTRADO
89121284;186271793;No Encontrado
52117174;197705500;No Encontrado
40965936;76832873;ENCONTRADO
47473173;749467;ENCONTRADO
84645831;202273748;No Encontrado
46005924;201910750;No Encontrado
19349552;195241974;No Encontrado
93708216;48122;ENCONTRADO
52319951;206859820;No Encontrado
