70334081;811;No Encontrado
67734766;135;No Encontrado
24044547;125;No Encontrado
87784079;119;No Encontrado
14243680;131;No Encontrado
84152827;83;ENCONTRADO
36639489;113;No Encontrado
21376372;113;No Encontrado
91300293;131;No Encontrado
70373671;136;No Encontrado
21894086;117;No Encontrado
14774674;115;No Encontrado
37110881;117;ENCONTRADO
24313537;117;No Encontrado
59767302;235;ENCONTRADO
71531691;169;ENCONTRADO
65493659;185;No Encontrado
02941148;179;No Encontrado
88325629;183;No Encontrado
96724497;134;ENCONTRADO
96101907;125;No Encontrado
44575587;116;No Encontrado
42938533;116;No Encontrado
84288896;130;ENCONTRADO
52791849;123;ENCONTRADO
96512247;117;No Encontrado
08363023;114;ENCONTRADO
11050395;124;No Encontrado
01211740;120;No Encontrado
22491589;122;ENCONTRADO
76075826;118;ENCONTRADO
77537791;124;ENCONTRADO
41742992;125;No Encontrado
64603176;117;No Encontrado
32583096;118;No Encontrado
02270110;113;No Encontrado
90000100;121;ENCONTRADO
23007747;114;No Encontrado
98892877;117;No Encontrado
62887011;117;No Encontrado
20041425;115;No Encontrado
44433755;117;No Encontrado
11406316;123;No Encontrado
14484059;132;ENCONTRADO
73621328;119;ENCONTRADO
69277154;116;No Encontrado
37482486;121;No Encontrado
94998285;134;No Encontrado
52923784;121;ENCONTRADO
61037558;124;No Encontrado
38607794;133;ENCONTRADO
41534713;118;No Encontrado
54896489;116;No Encontrado
93691811;126;No Encontrado
54554529;118;No Encontrado
96046739;114;ENCONTRADO
09001355;115;No Encontrado
27515182;116;No Encontrado
57325337;135;ENCONTRADO
54409958;128;ENCONTRADO
80298633;138;No Encontrado
62995603;123;No Encontrado
68640475;114;No Encontrado
75305054;115;No Encontrado
37757110;118;No Encontrado
88846731;119;No Encontrado
75028843;126;No Encontrado
04697460;116;ENCONTRADO
83380383;119;No Encontrado
56047954;129;No Encontrado
23593737;117;No Encontrado
76125542;114;No Encontrado
83668143;117;No Encontrado
20770535;123;No Encontrado
57435841;123;No Encontrado
43770222;114;No Encontrado
94037549;124;No Encontrado
90596472;121;No Encontrado
64676373;127;No Encontrado
03592352;118;No Encontrado
05806189;125;No Encontrado
34028499;149;No Encontrado
93602639;135;No Encontrado
98657281;146;ENCONTRADO
35680151;126;ENCONTRADO
98792004;144;No Encontrado
23018259;115;ENCONTRADO
83153666;122;ENCONTRADO
74657386;121;No Encontrado
97625452;115;No Encontrado
35287247;113;No Encontrado
43194207;114;ENCONTRADO
71930533;116;No Encontrado
75861310;117;No Encontrado
36165721;121;No Encontrado
81729551;114;ENCONTRADO
68339966;137;No Encontrado
15768619;117;ENCONTRADO
32579182;113;No Encontrado
12361969;121;ENCONTRADO
57413248;119;No Encontrado
07091123;116;ENCONTRADO
83952782;120;No Encontrado
74474376;117;No Encontrado
58327634;118;ENCONTRADO
57834543;121;No Encontrado
73705280;117;No Encontrado
66092206;118;No Encontrado
18354001;121;ENCONTRADO
89087971;115;No Encontrado
01583095;111;No Encontrado
09888139;119;No Encontrado
22227927;123;No Encontrado
41916168;122;No Encontrado
93314537;113;ENCONTRADO
69613655;122;No Encontrado
84438168;125;No Encontrado
53349009;123;No Encontrado
44133835;118;No Encontrado
19168101;112;No Encontrado
37731244;134;No Encontrado
04713384;168;No Encontrado
45568858;119;No Encontrado
29283700;123;No Encontrado
80949483;122;No Encontrado
84069438;119;No Encontrado
12665508;116;No Encontrado
61913262;133;ENCONTRADO
42646082;145;No Encontrado
85177074;122;No Encontrado
85163868;122;ENCONTRADO
76839890;125;No Encontrado
95153301;126;No Encontrado
98338935;116;ENCONTRADO
08830539;115;No Encontrado
54939790;141;ENCONTRADO
77253590;149;No Encontrado
42829090;151;ENCONTRADO
69691079;148;No Encontrado
84091581;58;ENCONTRADO
76475723;114;ENCONTRADO
82857313;139;No Encontrado
27546597;154;No Encontrado
72649937;153;No Encontrado
59412451;149;No Encontrado
72851783;148;No Encontrado
62767517;131;ENCONTRADO
72694285;114;No Encontrado
69216903;117;ENCONTRADO
72802418;119;No Encontrado
48806385;117;No Encontrado
01854079;116;No Encontrado
94683394;118;No Encontrado
45364152;121;ENCONTRADO
95439271;117;No Encontrado
20544001;117;No Encontrado
76254597;118;No Encontrado
89842929;114;No Encontrado
50002714;114;No Encontrado
11331888;108;No Encontrado
29206389;113;No Encontrado
61975723;113;No Encontrado
79375899;118;ENCONTRADO
16712143;120;No Encontrado
95021091;121;No Encontrado
26252656;117;No Encontrado
53417634;130;No Encontrado
79985231;114;No Encontrado
47709620;115;No Encontrado
80604548;120;No Encontrado
14227580;126;No Encontrado
31947222;115;ENCONTRADO
98786336;110;No Encontrado
54159244;123;No Encontrado
03027585;124;ENCONTRADO
84768636;118;No Encontrado
75336205;116;ENCONTRADO
64821739;117;ENCONTRADO
74657582;118;No Encontrado
33307254;114;No Encontrado
60831354;129;ENCONTRADO
43082066;120;ENCONTRADO
78351732;120;No Encontrado
49615488;123;No Encontrado
05667372;116;No Encontrado
55809926;110;No Encontrado
40760181;118;ENCONTRADO
70737650;122;No Encontrado
71022623;119;ENCONTRADO
77703154;121;No Encontrado
65146429;119;No Encontrado
61425562;120;No Encontrado
41252461;117;ENCONTRADO
15211598;117;No Encontrado
14286824;122;No Encontrado
38332365;149;No Encontrado
32835388;115;No Encontrado
18923017;121;No Encontrado
08365925;119;No Encontrado
91915585;114;No Encontrado
93691197;114;ENCONTRADO
03405111;60;ENCONTRADO
61317407;124;ENCONTRADO
58530750;114;No Encontrado
30624242;119;ENCONTRADO
88134837;116;ENCONTRADO
32838874;114;No Encontrado
86002516;132;No Encontrado
35652659;114;No Encontrado
69084123;117;No Encontrado
23341747;116;No Encontrado
13077885;112;ENCONTRADO
27803732;119;ENCONTRADO
13563316;120;No Encontrado
38357891;117;No Encontrado
01461552;94;ENCONTRADO
20071740;117;No Encontrado
71803538;121;ENCONTRADO
15025078;128;ENCONTRADO
50693205;109;ENCONTRADO
20342745;124;No Encontrado
30058536;112;No Encontrado
14427357;124;ENCONTRADO
07441629;116;No Encontrado
96088575;117;ENCONTRADO
74823243;116;No Encontrado
73740364;115;No Encontrado
94969444;116;ENCONTRADO
72281684;124;No Encontrado
92322907;125;No Encontrado
63122744;109;ENCONTRADO
60507051;125;No Encontrado
93812407;112;No Encontrado
64494432;116;ENCONTRADO
94207243;119;No Encontrado
72182076;122;ENCONTRADO
54449367;124;No Encontrado
35698899;134;No Encontrado
29675506;114;No Encontrado
01660735;118;No Encontrado
26617425;120;ENCONTRADO
07003539;114;No Encontrado
99108060;126;No Encontrado
83606289;151;ENCONTRADO
33924150;151;No Encontrado
60893461;136;No Encontrado
93619043;117;No Encontrado
25704081;118;No Encontrado
11981056;120;No Encontrado
47277208;116;No Encontrado
23469125;118;ENCONTRADO
85610822;112;No Encontrado
50490908;116;No Encontrado
26550966;114;No Encontrado
22677546;115;No Encontrado
67546937;116;No Encontrado
49780183;113;No Encontrado
76868610;121;No Encontrado
02404844;110;No Encontrado
53696157;117;ENCONTRADO
95849699;114;No Encontrado
45688619;114;No Encontrado
66655939;122;No Encontrado
48708248;123;No Encontrado
88635052;118;No Encontrado
87754460;113;No Encontrado
56233683;60;ENCONTRADO
41966448;156;ENCONTRADO
79169597;128;ENCONTRADO
73390288;119;No Encontrado
86793687;116;No Encontrado
15821438;117;ENCONTRADO
83847327;124;ENCONTRADO
34116817;125;No Encontrado
57483836;122;No Encontrado
08177225;118;ENCONTRADO
36164757;120;No Encontrado
63825712;123;No Encontrado
55439940;120;ENCONTRADO
03936910;120;No Encontrado
37289190;118;No Encontrado
43545707;120;No Encontrado
54658328;122;No Encontrado
39997528;123;ENCONTRADO
74511526;120;ENCONTRADO
08640883;117;ENCONTRADO
70063204;117;ENCONTRADO
68968811;118;No Encontrado
39810787;120;No Encontrado
19550491;117;No Encontrado
60049674;120;No Encontrado
66774625;116;ENCONTRADO
37355715;119;No Encontrado
56005359;119;No Encontrado
06489251;118;ENCONTRADO
87397776;118;No Encontrado
97150848;119;No Encontrado
34743899;120;No Encontrado
93131463;118;ENCONTRADO
61060889;119;No Encontrado
28394598;120;No Encontrado
77129257;118;No Encontrado
13251677;119;No Encontrado
37831631;119;No Encontrado
37221148;117;No Encontrado
26109208;118;No Encontrado
08674581;118;No Encontrado
87566687;119;No Encontrado
92270065;118;No Encontrado
19597702;118;ENCONTRADO
98724875;119;No Encontrado
12347564;118;ENCONTRADO
80690494;119;No Encontrado
97724022;119;No Encontrado
10717158;118;No Encontrado
52192149;120;ENCONTRADO
03511226;119;No Encontrado
75952160;117;No Encontrado
85492711;118;No Encontrado
56993947;121;No Encontrado
17043060;118;No Encontrado
89129903;119;No Encontrado
41727558;117;ENCONTRADO
24569179;118;ENCONTRADO
76834846;120;No Encontrado
57697249;118;No Encontrado
33512983;118;No Encontrado
66871319;118;No Encontrado
94231410;120;No Encontrado
90036111;119;No Encontrado
07200854;117;No Encontrado
01797224;120;No Encontrado
95343344;117;No Encontrado
89769636;118;No Encontrado
47339808;117;No Encontrado
43231216;116;No Encontrado
91141335;119;No Encontrado
53354015;126;ENCONTRADO
18936778;122;No Encontrado
89094479;119;No Encontrado
10925466;118;No Encontrado
71845926;119;No Encontrado
20319235;120;No Encontrado
34695965;117;No Encontrado
87222761;119;ENCONTRADO
74297416;118;No Encontrado
80139734;118;No Encontrado
17630359;118;No Encontrado
24012504;118;No Encontrado
42425943;119;No Encontrado
25594153;118;No Encontrado
38605891;114;No Encontrado
62312573;118;No Encontrado
51248600;121;No Encontrado
87027704;125;No Encontrado
24136080;122;No Encontrado
65525465;118;No Encontrado
50410208;136;No Encontrado
30037322;120;No Encontrado
56801768;121;No Encontrado
46353388;117;ENCONTRADO
21652821;113;No Encontrado
64532528;114;No Encontrado
04373225;151;No Encontrado
96657464;113;ENCONTRADO
69314751;106;No Encontrado
37802138;110;No Encontrado
71370055;111;ENCONTRADO
25077744;113;ENCONTRADO
72127490;119;No Encontrado
92031303;111;ENCONTRADO
12344081;113;No Encontrado
51877958;112;No Encontrado
10840471;112;No Encontrado
43739210;113;No Encontrado
25144445;112;No Encontrado
72369349;116;ENCONTRADO
97572727;113;ENCONTRADO
55061648;113;No Encontrado
32502072;113;No Encontrado
94563616;132;No Encontrado
51837144;0;ENCONTRADO
22664127;140;No Encontrado
97816290;117;No Encontrado
05896394;38;ENCONTRADO
28121404;121;No Encontrado
63279612;125;No Encontrado
82928083;145;No Encontrado
77524265;122;ENCONTRADO
41838546;109;ENCONTRADO
47091394;109;No Encontrado
61522656;110;ENCONTRADO
60111583;115;No Encontrado
43508195;114;ENCONTRADO
01786759;124;No Encontrado
53627245;119;ENCONTRADO
89460343;126;ENCONTRADO
06696068;170;No Encontrado
26766100;189;No Encontrado
68538279;175;ENCONTRADO
04641247;116;No Encontrado
18478077;115;No Encontrado
95734449;76;ENCONTRADO
96678877;120;ENCONTRADO
38394860;119;No Encontrado
77389155;1110;No Encontrado
88006083;126;No Encontrado
19702129;113;ENCONTRADO
82105739;119;ENCONTRADO
98188394;126;ENCONTRADO
73215129;106;No Encontrado
47295694;114;No Encontrado
01164505;108;No Encontrado
50754085;110;No Encontrado
74449687;118;No Encontrado
67002075;108;No Encontrado
35044373;111;No Encontrado
42472004;114;ENCONTRADO
69070547;116;No Encontrado
72532050;110;ENCONTRADO
27611911;110;No Encontrado
30649604;109;No Encontrado
69292557;110;ENCONTRADO
05563370;107;ENCONTRADO
52782215;111;No Encontrado
41435645;114;No Encontrado
79593271;113;ENCONTRADO
44142595;118;No Encontrado
20272330;112;No Encontrado
32196793;118;ENCONTRADO
83864777;124;No Encontrado
21172762;123;No Encontrado
88449596;123;No Encontrado
04129946;120;No Encontrado
70207861;116;No Encontrado
51508450;119;No Encontrado
44225962;122;No Encontrado
24550375;117;No Encontrado
22283675;125;ENCONTRADO
63371373;113;No Encontrado
71968126;107;ENCONTRADO
30096630;122;No Encontrado
53759968;105;ENCONTRADO
24478601;114;No Encontrado
15600900;111;No Encontrado
84260439;117;ENCONTRADO
72315163;115;No Encontrado
65007677;116;No Encontrado
18983205;124;No Encontrado
95341672;118;ENCONTRADO
50708411;114;ENCONTRADO
34064430;117;No Encontrado
00867063;115;No Encontrado
41235407;118;No Encontrado
24030857;114;ENCONTRADO
07855142;124;No Encontrado
78195990;119;ENCONTRADO
37946734;115;No Encontrado
76878103;91;ENCONTRADO
42558040;118;No Encontrado
92399063;118;No Encontrado
08820768;112;ENCONTRADO
73187247;112;No Encontrado
18110938;113;ENCONTRADO
22829125;115;No Encontrado
97835253;111;No Encontrado
03901319;126;No Encontrado
13278545;116;ENCONTRADO
14098480;114;No Encontrado
64973087;118;ENCONTRADO
24986363;114;No Encontrado
68179338;120;No Encontrado
86820574;122;No Encontrado
81843591;107;ENCONTRADO
40083721;116;No Encontrado
41566368;125;No Encontrado
96842098;117;No Encontrado
58407448;116;ENCONTRADO
16443896;124;No Encontrado
77230260;109;No Encontrado
53858199;115;No Encontrado
00298013;117;No Encontrado
60291694;115;ENCONTRADO
53209551;123;No Encontrado
01896376;121;No Encontrado
66453615;66;ENCONTRADO
14622428;116;No Encontrado
87611071;115;ENCONTRADO
70426946;116;ENCONTRADO
33824990;117;No Encontrado
75238656;125;No Encontrado
90187187;113;No Encontrado
95653215;114;No Encontrado
11698611;114;No Encontrado
88232832;116;No Encontrado
93685083;122;ENCONTRADO
47253705;124;ENCONTRADO
36402526;113;No Encontrado
92045202;56;ENCONTRADO
59654846;118;No Encontrado
87019804;113;ENCONTRADO
69126145;112;ENCONTRADO
70374590;119;No Encontrado
06259190;114;No Encontrado
29530165;117;No Encontrado
95565699;120;ENCONTRADO
90478370;116;ENCONTRADO
36114418;117;ENCONTRADO
35137406;115;No Encontrado
85069054;128;No Encontrado
75882127;132;No Encontrado
54095951;118;No Encontrado
33484705;120;No Encontrado
28502963;113;No Encontrado
52949447;115;No Encontrado
66599357;126;No Encontrado
85937617;118;ENCONTRADO
25335845;115;No Encontrado
82857790;112;No Encontrado
46755917;131;ENCONTRADO
40343821;118;No Encontrado
93771763;120;ENCONTRADO
97730314;112;ENCONTRADO
64962007;118;ENCONTRADO
04092777;114;ENCONTRADO
32060905;124;No Encontrado
15373112;124;No Encontrado
98305963;115;No Encontrado
80436102;123;No Encontrado
23942114;123;No Encontrado
62692182;122;ENCONTRADO
99953900;118;No Encontrado
44469406;117;No Encontrado
67475389;126;No Encontrado
59842934;117;No Encontrado
13408626;122;No Encontrado
98769820;119;ENCONTRADO
77862905;121;No Encontrado
48251065;115;No Encontrado
16100509;116;ENCONTRADO
33360058;113;ENCONTRADO
48398341;121;No Encontrado
68564961;120;No Encontrado
56295762;110;No Encontrado
77782435;109;No Encontrado
99246213;118;No Encontrado
54663054;118;No Encontrado
34398687;117;No Encontrado
76850998;120;No Encontrado
90814055;121;ENCONTRADO
23516490;122;No Encontrado
01024404;119;ENCONTRADO
50862810;116;ENCONTRADO
87412814;123;No Encontrado
43822872;118;ENCONTRADO
62031793;112;ENCONTRADO
98141967;124;No Encontrado
65162937;127;No Encontrado
84588170;119;ENCONTRADO
68106872;122;No Encontrado
47769469;110;No Encontrado
46814311;114;No Encontrado
31346204;121;No Encontrado
80088754;131;No Encontrado
73707776;120;No Encontrado
82905487;111;No Encontrado
30784063;118;No Encontrado
71529025;114;No Encontrado
01706981;115;No Encontrado
33560134;123;No Encontrado
37352020;111;No Encontrado
66629858;123;ENCONTRADO
34002997;122;No Encontrado
40301996;117;ENCONTRADO
27303300;120;ENCONTRADO
58647104;116;No Encontrado
92892196;122;No Encontrado
02869237;114;No Encontrado
10144368;114;No Encontrado
10335096;125;No Encontrado
00109766;118;ENCONTRADO
51865639;126;No Encontrado
60895648;125;No Encontrado
67758589;114;No Encontrado
42703897;123;No Encontrado
78679319;108;No Encontrado
44760050;116;No Encontrado
11121168;118;No Encontrado
52290533;120;No Encontrado
60117444;114;ENCONTRADO
93208454;113;No Encontrado
92604152;76;ENCONTRADO
27997918;112;No Encontrado
92402767;115;No Encontrado
53767575;122;ENCONTRADO
42016287;112;No Encontrado
26496906;124;No Encontrado
06589298;123;ENCONTRADO
11994397;120;No Encontrado
97944337;119;ENCONTRADO
70063309;116;No Encontrado
95837889;116;No Encontrado
12237154;115;No Encontrado
42087736;117;No Encontrado
14345373;120;No Encontrado
48368503;115;ENCONTRADO
35951295;116;No Encontrado
09908612;116;ENCONTRADO
39862101;121;No Encontrado
44205982;114;No Encontrado
28168944;112;ENCONTRADO
86427614;116;No Encontrado
66889036;113;ENCONTRADO
49519226;119;No Encontrado
79201485;126;No Encontrado
83216116;115;ENCONTRADO
23604909;116;No Encontrado
86744299;65;ENCONTRADO
22505601;122;No Encontrado
81092200;124;No Encontrado
30318216;122;No Encontrado
57571262;117;No Encontrado
14706874;121;No Encontrado
84655498;124;No Encontrado
74485169;123;No Encontrado
86902031;116;No Encontrado
83071472;112;ENCONTRADO
10127345;126;No Encontrado
71474141;116;No Encontrado
76179629;115;No Encontrado
37534865;128;No Encontrado
39669769;116;No Encontrado
88358835;116;No Encontrado
27817078;120;No Encontrado
50812911;114;ENCONTRADO
31523308;113;ENCONTRADO
12148440;115;No Encontrado
23194806;111;No Encontrado
72929419;128;ENCONTRADO
97465154;122;No Encontrado
33358934;122;ENCONTRADO
10646462;118;No Encontrado
55621208;112;ENCONTRADO
16433963;115;No Encontrado
43012280;126;No Encontrado
27679475;119;ENCONTRADO
60325928;113;No Encontrado
56651149;114;No Encontrado
22006295;110;No Encontrado
45450941;123;No Encontrado
62086144;116;No Encontrado
84084737;122;No Encontrado
73667804;134;ENCONTRADO
24297986;115;ENCONTRADO
01736972;116;No Encontrado
43511643;126;No Encontrado
83349924;112;No Encontrado
64342618;118;ENCONTRADO
73947350;110;No Encontrado
15095105;121;No Encontrado
56208462;113;No Encontrado
63536009;113;ENCONTRADO
14661491;124;No Encontrado
02926603;127;ENCONTRADO
07469079;118;ENCONTRADO
82523004;125;ENCONTRADO
52695124;118;No Encontrado
12414039;115;ENCONTRADO
58823608;114;No Encontrado
26221356;110;ENCONTRADO
12849194;115;No Encontrado
96993962;117;No Encontrado
50851395;119;No Encontrado
13018486;110;No Encontrado
08031216;114;No Encontrado
79641456;115;No Encontrado
74701466;111;No Encontrado
56351505;110;No Encontrado
23514760;125;No Encontrado
00521005;111;ENCONTRADO
87373387;123;No Encontrado
00464501;121;ENCONTRADO
42928590;111;No Encontrado
32053865;124;ENCONTRADO
03517138;115;ENCONTRADO
35063286;117;No Encontrado
42750818;117;No Encontrado
01016525;113;No Encontrado
26775689;117;No Encontrado
65700444;114;ENCONTRADO
99644963;111;No Encontrado
96252264;122;No Encontrado
40905310;116;No Encontrado
64356815;119;No Encontrado
46973016;112;No Encontrado
86793204;115;ENCONTRADO
46756604;106;No Encontrado
59989664;110;No Encontrado
70335284;126;No Encontrado
74456493;113;ENCONTRADO
79490093;112;No Encontrado
39739734;113;No Encontrado
44415065;121;No Encontrado
48130021;114;ENCONTRADO
09549256;108;ENCONTRADO
30036403;118;ENCONTRADO
52415575;117;No Encontrado
75033049;117;No Encontrado
46260129;129;No Encontrado
63504187;114;No Encontrado
55211808;111;ENCONTRADO
33290641;109;ENCONTRADO
07883893;133;ENCONTRADO
61177954;129;ENCONTRADO
68577003;61;ENCONTRADO
20924269;110;No Encontrado
03399836;111;No Encontrado
63985057;112;ENCONTRADO
84047343;119;No Encontrado
00262841;113;ENCONTRADO
80368767;118;No Encontrado
