70334081;90059;No Encontrado
67734766;69370;No Encontrado
24044547;4111522;No Encontrado
87784079;56463;No Encontrado
14243680;22028;No Encontrado
84152827;26141;No Encontrado
36639489;28412;No Encontrado
21376372;20336;No Encontrado
91300293;25419;No Encontrado
70373671;25004;No Encontrado
21894086;276643;No Encontrado
14774674;26095;No Encontrado
37110881;140634;ENCONTRADO
24313537;575528;No Encontrado
59767302;67774;ENCONTRADO
71531691;47290;ENCONTRADO
65493659;29020;No Encontrado
02941148;20374;No Encontrado
88325629;35527;No Encontrado
96724497;25000;ENCONTRADO
96101907;22513;No Encontrado
44575587;27035;No Encontrado
42938533;24408;No Encontrado
84288896;28418;ENCONTRADO
52791849;18773;ENCONTRADO
96512247;28125;No Encontrado
08363023;20184;ENCONTRADO
11050395;19011;No Encontrado
01211740;21425;No Encontrado
22491589;19367;ENCONTRADO
76075826;8155;ENCONTRADO
77537791;21884;ENCONTRADO
41742992;22464;No Encontrado
64603176;25018;No Encontrado
32583096;22057;No Encontrado
02270110;16738;No Encontrado
90000100;27296;ENCONTRADO
23007747;17891;No Encontrado
98892877;31408;No Encontrado
62887011;30981;No Encontrado
20041425;26311;No Encontrado
44433755;18822;No Encontrado
11406316;21293;No Encontrado
14484059;18599;ENCONTRADO
73621328;19150;ENCONTRADO
69277154;23424;No Encontrado
37482486;20700;No Encontrado
94998285;21991;No Encontrado
52923784;19245;ENCONTRADO
61037558;21132;No Encontrado
38607794;14483;ENCONTRADO
41534713;23223;No Encontrado
54896489;17193;No Encontrado
93691811;15922;No Encontrado
54554529;18435;No Encontrado
96046739;24690;ENCONTRADO
09001355;19889;No Encontrado
27515182;18684;No Encontrado
57325337;22360;ENCONTRADO
54409958;23435;ENCONTRADO
80298633;31561;No Encontrado
62995603;26046;No Encontrado
68640475;23439;No Encontrado
75305054;24253;No Encontrado
37757110;20820;No Encontrado
88846731;23661;No Encontrado
75028843;30163;No Encontrado
04697460;14318;ENCONTRADO
83380383;47878;No Encontrado
56047954;36420;No Encontrado
23593737;35777;No Encontrado
76125542;28887;No Encontrado
83668143;17839;No Encontrado
20770535;26258;No Encontrado
57435841;28840;No Encontrado
43770222;18104;No Encontrado
94037549;28590;No Encontrado
